,PK_PERSON,CREATED,Hire,Expire,job_title,position_title,grade_title,function_title,business_unit_name,department_name,location_title,country,location_country
132,13885063,2020-10-15,2020-10-14,,Senior QA Engineer,P-00971 Senior QA Engineer,P4,Engineering,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
133,19538371,2022-01-19,2022-01-19,,Senior Software Engineer,P-01573 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-126,BELARUS,BELARUS - LOCATION-3-126
134,25014535,2023-01-31,2023-01-31,2025-06-02,Systems Architect,P-01934 Principal Architect (Position Vacate:05/31/2025),P5,Architecture,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
135,25014536,2023-01-31,2024-07-03,,Software Engineer I,P-02357 Software Engineer I,P1,Engineering,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
136,29557146,2024-11-20,2024-11-20,,"Manager, Engineering","P-00360 Manager, Engineering",M3,Architecture,Technology (Jonathan Hyland),Technology,LOC-0003,IRELAND,IRELAND - LOC-0003
137,29077435,2024-09-12,2024-09-11,,Senior Software Engineer,P-02411 Senior Software Engineer,P4,Engineering,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
138,24411025,2022-12-14,2022-12-14,,Senior Software Engineer,P-01898 Senior Software Engineer,P4,Architecture,Technology (Jonathan Hyland),Technology,LOC-0031,IRELAND,IRELAND - LOC-0031
139,28292963,2024-05-01,2024-04-30,2024-10-10,Consultant,P-02371 Consultant,,Architecture,Technology (Jonathan Hyland),Technology,UK_Remote,UNITED KINGDOM,UNITED KINGDOM - UK_Remote
140,5959897,2015-07-06,2015-07-06,2021-06-03,Product Research Team Lead,Product Research Team Lead,Salary,TC- Product Design,Global Technology & Product (Jonathan Hyland),Global Technology & Product,LOC-0003,IRELAND,IRELAND - LOC-0003
141,11104804,2019-04-23,2019-04-22,,Senior QA Engineer,P-00755 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,Minsk_EPAM,BELARUS,BELARUS - Minsk_EPAM
142,19395379,2022-01-10,2021-12-01,,Senior Software Engineer,P-01546 Senior Software Engineer,,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-173,BELARUS,BELARUS - LOCATION-3-173
143,28292941,2024-05-01,2024-04-30,2024-10-10,Integration Architect,P-02363 Softserve Consultant,,Architecture,Technology (Jonathan Hyland),Technology,LOCATION-3-63,UKRAINE,UKRAINE - LOCATION-3-63
144,19538141,2022-01-19,2022-01-19,,Senior Software Engineer,P-01567 Independent Contractor,,Architecture,Technology (Jonathan Hyland),Technology,LOCATION-3-173,BELARUS,BELARUS - LOCATION-3-173
145,21181534,2022-04-27,2022-04-11,2023-05-08,Senior Data Architect,P-01755 Spark HQ Contractor,,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-291,UNITED KINGDOM,UNITED KINGDOM - LOCATION-3-291
146,10473675,2018-11-15,2018-12-03,,Senior QA Engineer,P-00794 Independent Contractor,,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-173,BELARUS,BELARUS - LOCATION-3-173
147,21715718,2022-06-09,2023-11-20,2025-08-07,Senior QA Engineer,P-02250 Independent Contractor (Close:08/07/2025),,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-126,BELARUS,BELARUS - LOCATION-3-126
148,29761974,2024-12-23,2024-12-23,,BE Software Engineer,P-02547 Consultant,,Engineering,Technology (Jonathan Hyland),Technology,LOCATION-3-126,BELARUS,BELARUS - LOCATION-3-126
149,3558024,2013-05-29,2013-05-27,2019-04-04,,,,Rewards Platform,,eCommerce,,IRELAND,
150,11090455,2019-04-16,2019-04-15,2020-08-31,,,,Customer Success,,Customer Success,,UNITED STATES,
151,10792544,2019-02-11,2019-02-11,2019-06-17,,,,Customer Success,,Customer Success,,UNITED STATES,
152,1216195,2008-01-11,2007-12-17,,EMEA Consulting Practice Leader,P-00459 Senior Principal Consultant,P6,Client Consulting,President (Thomas Libretto),Consulting,LOC-0003,IRELAND,IRELAND - LOC-0003
153,7249065,2016-10-06,2016-10-01,,"Director, Consulting","P-02295 Director, Consulting",M5,Client Consulting,President (Thomas Libretto),Consulting,LOC-0023,UNITED STATES,UNITED STATES - LOC-0023
154,20849532,2022-04-07,2022-04-04,2025-08-27,Consultant,P-00364 Consultant (Position Vacate:05/30/2025),P3,Launch Consulting,President (Thomas Libretto),Consulting,LOCATION-3-94,UNITED STATES,UNITED STATES - LOCATION-3-94
155,10625282,2018-12-27,2019-01-02,,Principal Consultant,P-01430 Principal Consultant,P5,Strategic Advisory,President (Thomas Libretto),Consulting,Florida_Remote,UNITED STATES,UNITED STATES - Florida_Remote
156,21227367,2022-05-02,2022-05-02,,Senior Consultant,P-01741 Senior Consultant,P4,Launch Consulting,President (Thomas Libretto),Consulting,Florida_Remote,UNITED STATES,UNITED STATES - Florida_Remote
157,29077426,2024-09-12,2024-09-11,,Consultant,P-02304 Consultant,P3,Launch Consulting,President (Thomas Libretto),Consulting,LOC-0003,IRELAND,IRELAND - LOC-0003
158,8375267,2017-07-11,2017-07-10,,Senior Consultant,P-00290 Senior Consultant,P4,Client Consulting,President (Thomas Libretto),Consulting,LOCATION-3-61,UNITED STATES,UNITED STATES - LOCATION-3-61
159,7957997,2017-03-31,2017-04-03,,Prinicipal Customer Advocacy and Engagement Manager,P-00506 Principal Customer Advocacy & Engagement Manager,P5,Customer Advocacy and Engagement,President (Thomas Libretto),Consulting,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
160,4826120,2014-09-10,2014-09-02,,"Senior Director, Customer Advocacy and Engagement","P-01544 Senior Director, Customer Advocacy & Engagement",M6,Customer Advocacy and Engagement,President (Thomas Libretto),Consulting,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
161,27628570,2024-01-11,2024-01-08,,Consultant,P-02169 Consultant,P3,Launch Consulting,President (Thomas Libretto),Consulting,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
162,19294682,2022-01-04,2022-01-04,,Senior Communications Manager - Global and Strategic Accounts,"P-00391 Senior Manager, Customer Communication & Education",M4,Client Consulting,President (Thomas Libretto),Consulting,Florida_Remote,UNITED STATES,UNITED STATES - Florida_Remote
163,10938019,2019-03-25,2019-03-25,,Senior Customer Advocacy and Engagement Manager,P-01543 Senior Customer Advocacy & Engagement Manager,P4,Customer Advocacy and Engagement,President (Thomas Libretto),Consulting,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
164,20421446,2022-03-21,2022-03-21,,Consultant,P-01671 Consultant,P3,Client Consulting,President (Thomas Libretto),Consulting,LOC-0018,UNITED STATES,UNITED STATES - LOC-0018
165,18812244,2021-12-02,2021-11-29,,Principal Consultant,P-01338 Principal Consultant,P5,Client Consulting,President (Thomas Libretto),Consulting,LOCATION-3-104,UNITED STATES,UNITED STATES - LOCATION-3-104
166,2739568,2012-01-11,2012-01-03,,Principal Consultant,P-00067 Principal Consultant,P5,Strategic Advisory,President (Thomas Libretto),Consulting,Massachusetts_Remote,UNITED STATES,UNITED STATES - Massachusetts_Remote
167,16075887,2021-06-30,2021-06-28,2025-08-27,Multimedia Design Manager,P-01183 Multimedia Design Manager (Position Vacate:05/30/2025),P3,Customer Education and Enablement,President (Thomas Libretto),Consulting,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
168,20776008,2022-04-04,2022-04-04,2022-05-23,HR Intern- USA,P-01712 HR Intern- USA,Hourly,FN- Financial Reporting,Global Finance & Operations (Scott Dussault),Global Finance,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
169,12569476,2020-01-30,2021-09-07,2022-10-28,Finance Contractor,P-01450 Finance Contractor (Position Vacate:10/26/2022),,FN- Administration,Chief of Staff (Alison Campbell),Global Finance,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
170,6160744,2015-09-18,2015-09-02,2019-10-08,,,,Implementations,,IT,,BELARUS,
171,11375018,2019-07-10,2019-07-10,2019-08-07,,,,Systems,,IT,,UNITED STATES,
172,7507136,2016-11-24,2016-09-27,2020-06-09,,,,Development,,IT,,BELARUS,
173,4290133,2014-02-19,2013-03-01,2019-07-01,,,,Implementations,,IT,,BELARUS,
174,11341064,2019-07-01,2019-06-06,2020-07-01,,,,Development,,IT,,BELARUS,
175,12319227,2019-11-19,2019-11-20,2020-02-13,,,,Systems,,IT,,IRELAND,
176,7647304,2017-01-24,2017-01-11,2019-02-18,,,,Development,,IT,,BELARUS,
177,108325,2004-06-21,2004-05-03,2019-05-30,,,,Systems,,IT,,IRELAND,
178,12367735,2019-12-03,2019-12-02,2020-06-25,,,,Implementations,,IT,,BELARUS,
179,6921518,2016-05-31,2016-06-13,2019-04-04,,,,Development,,IT,,IRELAND,
180,7257373,2016-10-11,2016-09-19,2019-02-18,,,,Development,,IT,,BELARUS,
181,12261225,2019-11-04,2019-11-06,2020-04-22,,,,Development,,IT,,IRELAND,
182,11226035,2019-06-03,2019-12-26,2020-02-04,,,,Systems,,IT,,UNITED STATES,
183,4498506,2014-04-29,2014-04-21,2019-04-23,,,,Development,,IT,,BELARUS,
184,8684255,2017-09-22,2017-09-22,2019-01-14,,,,Development,,IT,,IRELAND,
185,12400699,2019-12-16,2019-12-18,2021-06-17,Junior Administrator E-commerce,Junior Administrator E-commerce (Position Vacate:06/16/2021),Salary,EC- International,Global E-commerce (Sarah Whitman),Global E-commerce,LOC-0003,IRELAND,IRELAND - LOC-0003
186,9484236,2018-04-11,2018-04-09,2019-04-16,,,,Marketing Programs,,Marketing,,UNITED STATES,
187,11942226,2019-09-23,2019-09-23,2020-01-15,,,,Marketing Programs,,Marketing,,UNITED STATES,
188,8223593,2017-06-12,2017-06-19,2019-04-16,,,,Marketing Programs,,Marketing,,UNITED STATES,
189,11319131,2019-06-25,2020-08-26,2021-04-13,Customer Marketing Intern,Field Marketing Intern (Position Vacate:04/09/2021),Hourly,CM- Customer Acquisition,Global Customer Marketing (Chris DeMeo),Global Marketing,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
190,9568357,2018-05-16,2018-05-01,2019-04-16,,,,Marketing Programs,,Marketing,,UNITED STATES,
191,8180111,2017-05-24,2017-05-24,2019-03-15,,,,Marketing Programs,,Marketing,,UNITED STATES,
192,9577542,2018-05-21,2018-05-23,2019-07-22,,,,Purchasing,,Operations,,IRELAND,
193,12368040,2019-12-03,2019-12-04,2022-09-26,Junior Administrator E-commerce,P-00603 Junior Administrator E-commerce (Position Vacate:09/23/2022),Salary,EC- International,Global E-commerce (Sarah Whitman),Global E-commerce,LOC-0003,IRELAND,IRELAND - LOC-0003
194,12463834,2020-01-07,2020-01-08,2020-06-19,,,,Customer Service,,Operations,,IRELAND,
195,10906252,2019-03-13,2019-03-13,2020-08-13,,,,Customer Service,,Operations,,IRELAND,
196,12319226,2019-11-19,2019-11-20,2020-03-02,,,,Customer Service,,Operations,,IRELAND,
197,7979155,2017-04-05,2017-04-03,2019-10-01,,,,Customer Service,,Operations,,IRELAND,
198,11226034,2019-06-03,2019-06-03,2019-08-20,,,,Marketing Programs,,Marketing,,UNITED STATES,
199,10486718,2018-11-19,2018-11-01,2019-01-25,,,,Fulfillment,,Operations,,UNITED STATES,
200,9727549,2018-07-05,2018-06-20,2019-06-25,,,,Fulfillment,,Operations,,IRELAND,
201,8987564,2017-11-23,2017-11-27,2020-03-27,,,,Fulfillment,,Operations,,IRELAND,
202,67043,2004-02-04,2002-07-29,2020-06-15,,,,Customer Service,,Operations,,IRELAND,
203,10418471,2018-10-31,2018-11-01,2019-08-23,,,,Customer Service,,Operations,,IRELAND,
204,11146679,2019-05-08,2019-05-08,2019-11-07,,,,Customer Service,,Operations,,IRELAND,
205,12733319,2020-03-23,2020-03-23,2022-04-11,"Director, Product Marketing","P-00701 Director, Product Marketing (Position Vacate:04/08/2022)",Salary,PD- Product Management,Global Product (Christopher Campbell),Global Product,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
206,22281347,2022-07-20,2022-04-29,2022-09-05,Sr. Product Manager,P-01743 Sr. Product Manager (Position Vacate:09/02/2022),,PD- Product Management,Global Product (Christopher Campbell),Global Product,Loc_Credera,UNITED STATES,UNITED STATES - Loc_Credera
207,1905697,2010-05-10,2010-04-29,2021-08-03,"Sr. Director, Product Management","Sr. Product Director, Human Engagement",Salary,PD- Product Management,Global Product (Christopher Campbell),Global Product,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
208,7947324,2017-03-27,2017-03-27,2020-03-03,,,,HR / Office,,HR,,UNITED STATES,
209,12319229,2019-11-19,2019-11-20,2022-02-03,Customer Service Executive,P-00594 Customer Service Executive (Position Vacate:01/31/2022),Hourly,OP- Customer Service,Global Finance & Operations (Scott Dussault),Global Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
210,8264091,2017-06-26,2017-06-23,2020-12-08,EPAM Contractor,EPAM Contractor,,TC- Engineering,Global Technology & Product (Jonathan Hyland),Global Technology & Product,LOC-0005,BELARUS,BELARUS - LOC-0005
211,11296318,2019-06-20,2019-06-19,2021-12-28,Sr. Customer Service Executive,P-00501 Sr. Customer Service Executive (Position Vacate:12/24/2021),Hourly,OP- Customer Service,Global Finance & Operations (Scott Dussault),Global Operations,LOC-0031,IRELAND,IRELAND - LOC-0031
212,17211262,2021-09-23,2021-09-22,2022-04-06,Customer Service Executive,P-01319 Customer Service Executive (Position Vacate:04/05/2022),Hourly,OP- Customer Service,Global Finance & Operations (Scott Dussault),Global Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
213,12030807,2019-10-08,2019-10-07,2021-03-02,EPAM Contractor,EPAM Contractor,,TC- Engineering,Global Technology & Product (Jonathan Hyland),Global Technology & Product,LOC-0005,BELARUS,BELARUS - LOC-0005
214,4290126,2014-02-19,2011-04-12,2021-01-19,EPAM Contractor,EPAM Contractor (Position Vacate:01/15/2021),,TC- Engineering,Global Technology & Product (Jonathan Hyland),Global Technology & Product,LOC-0005,BELARUS,BELARUS - LOC-0005
215,12718671,2020-03-16,2020-01-20,2020-09-15,Technology Contractor,Sr. QA Automation Eng,,TC- Engineering,Global Technology & Product (Jonathan Hyland),Global Technology & Product,LOC-0003,IRELAND,IRELAND - LOC-0003
216,21460432,2022-05-23,2022-05-18,2022-06-30,Customer Service Executive,P-00501 Customer Service Executive,Hourly,OP- Customer Service,Global Finance & Operations (Scott Dussault),Global Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
217,17211259,2021-09-23,2021-09-22,2022-05-23,Customer Service Executive,P-00804 Customer Service Executive (Position Vacate:05/08/2022),Hourly,OP- Customer Service,Global Finance & Operations (Scott Dussault),Global Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
218,7911734,2017-03-15,2017-03-14,2021-11-23,GBSG Application Engineer,P-00275 GBSG Application Engineer (Position Vacate:11/19/2021),Salary,OP- GBSG,Global Finance & Operations (Scott Dussault),Global Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
219,16184049,2021-07-15,2021-07-14,2021-11-04,GBSG Sr. Associate Functional QA,P-01202 GBSG Sr. Associate Functional QA (Position Vacate:11/03/2021),Salary,OP- GBSG,Global Finance & Operations (Scott Dussault),Global Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
220,9605479,2018-05-29,2018-05-29,2020-08-14,,,,HR / Office,,HR,,UNITED STATES,
221,12924216,2020-05-12,2020-05-13,2021-09-07,Customer Service Executive,Customer Service Executive (Position Vacate:09/03/2021),Hourly,OP- Customer Service,Global Finance & Operations (Scott Dussault),Global Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
222,22597921,2022-08-10,2022-08-10,2022-09-01,Customer Service Executive,P-01845 Customer Service Executive,Hourly,OP- Customer Service,Global Finance & Operations (Scott Dussault),Global Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
223,10280544,2018-09-21,2018-09-26,2021-10-05,Customer Service Executive,Customer Service Executive - Remote Worker (Position Vacate:10/01/2021),Hourly,OP- Customer Service,Global Finance & Operations (Scott Dussault),Global Operations,LOC-0031,IRELAND,IRELAND - LOC-0031
224,13045277,2020-06-19,2020-06-19,2021-08-03,Supply Chain Associate- EUR,Supply Chain Associate (Position Vacate:07/30/2021),Salary,OP- Supply Chain,Global Finance & Operations (Scott Dussault),Global Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
225,18249995,2021-10-22,2021-10-20,2022-04-01,Customer Service Executive,P-01383 Customer Service Executive (Position Vacate:03/31/2022),Hourly,OP- Customer Service,Global Finance & Operations (Scott Dussault),Global Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
226,6754215,2016-04-04,2016-04-04,2021-02-16,Software Engineer,Software Engineer (Position Vacate:02/12/2021),Salary,TC- Engineering,Global Technology & Product (Jonathan Hyland),Global Technology & Product,LOC-0003,IRELAND,IRELAND - LOC-0003
227,13156964,2020-07-06,2020-07-08,2021-08-10,Customer Service Executive,Customer Service Executive,Hourly,OP- Customer Service,Global Finance & Operations (Scott Dussault),Global Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
228,17211264,2021-09-23,2021-09-22,2021-09-30,Customer Service Executive,Customer Service Executive,Hourly,OP- Customer Service,Global Finance & Operations (Scott Dussault),Global Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
229,12244938,2019-10-31,2019-09-09,2020-10-24,Technology Contractor,Sr. Software Engineer,,TC- Engineering,Global Technology & Product (Jonathan Hyland),Global Technology & Product,LOC-0003,IRELAND,IRELAND - LOC-0003
230,1577886,2009-06-25,2009-06-22,,"SVP, Corporate Strategy","P-00040 SVP, Corporate Strategy",EXEC,Executive Leadership,,Office of the CEO,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
231,9492075,2018-04-16,2018-04-16,2020-12-08,"Sr. Director, Product Management","Sr. Director, Product Management",Salary,TC- Product Management,Global Technology & Product (Jonathan Hyland),Global Technology & Product,LOC-0001,UNITED STATES,UNITED STATES - LOC-0001
232,15617085,2021-04-08,2021-04-07,2022-01-04,Customer Service Executive,P-00656 Customer Service Executive,Hourly,OP- Customer Service,Global Finance & Operations (Scott Dussault),Global Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
233,17211261,2021-09-23,2021-09-22,2022-03-08,Supplier Relationship Specialist,P-01286 Supplier Relationship Specialist (Position Vacate:03/07/2022),Salary,OP- Supplier Relationships,Global Finance & Operations (Scott Dussault),Global Operations,LOC-0003,IRELAND,IRELAND - LOC-0003
234,28560396,2024-06-17,2024-06-17,,Senior Pricing and Profitability Manager,P-02349 Senior Financial Accountant,P4,Incentive Compensation & Payroll,Finance & Legal (Steve Cromwell),Finance,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
235,27559794,2024-01-04,2024-01-03,,"Senior Analyst, Risk and Internal Controls",P-01781 Senior Risk & Internal Controls Analyst,P4,Risk & Internal Control,Finance & Legal (Steve Cromwell),Finance,LOC-0003,IRELAND,IRELAND - LOC-0003
236,2883018,2012-05-21,2012-05-21,,AR Collections Specialist,P-00079 Accounts Receivable Specialist,S3,Accounts Receivable,Finance & Legal (Steve Cromwell),Finance,LOC-0003,IRELAND,IRELAND - LOC-0003
237,9637239,2018-06-08,2018-06-06,,"AR Manager, Billings","P-00355 Manager, Accounts Receivable",M3,Accounts Receivable,Finance & Legal (Steve Cromwell),Finance,LOC-0003,IRELAND,IRELAND - LOC-0003
238,12206952,2019-10-23,2019-10-22,,"Director, FP&A","P-00567 Director, FP&A",M5,FP&A,Finance & Legal (Steve Cromwell),Finance,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
239,27060221,2023-09-25,2023-09-25,2024-03-11,CFO,P-01236 CFO,C-Suite,Executive Leadership,,Finance,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
240,5521453,2015-05-01,2015-04-27,2023-05-23,Accounts Receivable Collector,P-00207 Accounts Receivable Collector,S3,Accounts Receivable,Finance & Operations (Scott Dussault),Finance,LOC-0003,IRELAND,IRELAND - LOC-0003
241,20955826,2022-04-18,2022-04-18,,Executive Assistant,P-01362 Executive Assistant,P3,Administrative,President (Thomas Libretto),Finance,USA_HQ_2,UNITED STATES,UNITED STATES - USA_HQ_2
